,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
2457,35f1a92e226427932044216135343ed5f6d36e6a,2016,2500908,Arara,25,PB,17,F,0,4,1,2516003,Solânea,25,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2516003,Solânea,25,PB,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,567.2,579.5,586.2,540.4,DAEBDDBDDDCDCBEDEDCCEEEEDBEBDDABCEDBBDCCADBCA,EBCEDEEBACEDDBCABEBDDBCEAACBEBBDAADDDADDEECBD,EEBBA99999AAAEEAADCCDBEDAEEBBEADAABBABBABADCEBCACD,ACEBBBCCCACEADEEAAEBDDDBBADCCEDBAACDDDECCDEEE,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,140,120,120,120,100,600,B,D,C,A,5,C,A,B,C,B,A,B,A,A,A,A,A,A,B,B,A,C,A,B,B,A,,,,,,,,5,5,0,5,0,5,5,,C,A,A,A,C,A,A,B,A
2458,851f39663a73e9159bc0faac7d837f6fea10fa5d,2016,2507507,João Pessoa,25,PB,18,F,0,3,1,2507507,João Pessoa,25,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2507507,João Pessoa,25,PB,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,498.7,519,562.2,430.8,DCACDBBBCEBCABBECBADDABCDDDBBDECDBEABCBBEADCB,BCCCABDACEDBAADCADADBEAABBBCABDCDCEAACABDADBD,99999CEECEAAAEBDBDAAAEDACCCDDABABADBEBEDDACCAAEBEE,DBCDBCEDCEDBCBBACEBDDABCEEDBDACCBDBABCDEDCCDB,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,140,160,120,140,120,680,D,D,B,B,5,C,A,B,D,A,B,B,B,B,B,B,A,A,B,B,A,C,A,B,A,A,,,,,,,,5,4,5,5,5,4,5,,C,A,A,A,C,C,A,A,B
2459,4a4b38f3328995c6ce17477f976a6e2b79a788a2,2016,3304557,Rio de Janeiro,33,RJ,18,M,0,2,1,3304557,Rio de Janeiro,33,RJ,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3304557,Rio de Janeiro,33,RJ,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,E,C,F,3,E,A,B,C,A,A,B,B,B,A,A,A,B,D,B,B,D,B,B,B,A,,,,,,,,5,5,3,3,1,1,5,,D,A,A,A,A,A,D,A,A
2460,d2a8ef0f75463b91fb059d7f956270a97bb4096e,2016,5210562,Itaguari,52,GO,21,F,0,1,1,5221007,Taquaral de Goiás,52,GO,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE GOIÁS,52,GO,5210406,Itaberaí,52,GO,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,395.5,482.8,496.5,388.8,BECAECCACBEBEBCACADBBAEBCBDECCAEDDCBAADEADCEE,DCDDCBDDBEBBACACEAACAEBACDDCDCABACAAEBCADEACE,99999ABADBCDABACECDDEBECEDDDDEECDAABEEAEDDDAABBAEE,CAABBEECBBECDABBEEACADAEBDADECDDADEBCCADEEDAB,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,80,100,100,40,440,B,B,A,A,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A,B,B,C,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,A,C,A,A,C,D
2461,14aa83b6149c9c7ebb17cc4cdacf673f1ee4b5d0,2016,2304400,Fortaleza,23,CE,16,F,0,3,1,2303709,Caucaia,23,CE,2,0,2,1,0,23068825,2304400,Fortaleza,23,CE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2304400,Fortaleza,23,CE,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,450.8,509.2,523.8,473.6,DECEBDBACBDEDBCCBBCBEBAABAACCADCCCDBECECACBBC,DACDDADDEDAADAADBBCABBDCAADCBCBACDDCAABCEACBD,99999EBACBABBBCDECCCDDBCACDEBACCADBCABDABAACDCAABC,EECBECEBDEAECDDCBBCDCDDDCACEEECDABADCAEEACABE,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,80,140,580,H,H,F,F,2,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,A,A,,,,,,,,4,4,4,4,4,4,4,,A,A,A,A,B,A,A,A,A
2462,2bac17e6e593ad0d9d0c56bafb0ab313ab85fd63,2016,2114007,Zé Doca,21,MA,15,F,0,3,1,2114007,Zé Doca,21,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2114007,Zé Doca,21,MA,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,392.3,512.2,516.9,448.6,DDAECBDABDCBABDABABACADBACAACCBEDDBEAADACDEAD,DCBCECEDEDCBBCACEAADAEAAAEDDDBDBCBDACBEBBAAEE,99999DEECBAAAACEBEBDAECDDAECDBDCABCBDCEBEDDDBCBEDC,ECACDBECCBCBCEECBBCCCCAEDBDEBCAEBDCDBBDBBBEBE,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,80,80,100,40,420,B,E,A,D,6,C,A,A,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,B,B,A,,,,,,,,5,2,0,5,3,5,5,,A,A,A,A,C,A,A,A,A
2463,82dd3c0ca4a81394203a0f3e069ab1a3fa58a62a,2016,2904605,Brumado,29,BA,22,M,0,3,1,2904605,Brumado,29,BA,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - BA,29,BA,2904605,Brumado,29,BA,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,C,E,C,B,9,F,A,C,D,A,A,B,A,A,A,A,A,A,B,B,A,B,A,B,B,C,C,D,3,1,3,5,3,5,5,3,5,5,5,5,5,B,A,A,D,C,A,A,B,D
2464,0e3cd455bd4d6aecf1adbeb81ce1b4ccf6bf08f7,2016,5201207,Anhanguera,52,GO,18,F,0,2,1,5205109,Catalão,52,GO,2,0,2,1,0,52064425,5201207,Anhanguera,52,GO,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5205109,Catalão,52,GO,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,389.8,439.4,524.6,383.4,AACECBCEDDEAECBDCAACBEDBCDAEBDADBDEABEECADCBD,ACBDEDBAEDBAACDDEACADDCACBACDDEEABABBDEADCDCB,99999CEDABDEBBEECBDADAECCDEAEBEABCADEADDABDBCDCAAC,CACDCCDAEBCCDECECDADBBAEDCEABCEDBECDABACECBEA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,140,120,120,120,60,560,C,B,B,B,4,D,A,B,E,A,A,B,B,B,A,B,A,B,C,A,B,D,A,A,B,C,E,B,5,5,5,5,5,5,5,5,5,5,5,5,5,A,A,A,A,B,A,A,C,A
2465,a454db3075d283e6282db2125d50ba0546ffb3b9,2016,3123106,Dores de Guanhães,31,MG,17,M,0,4,1,3131802,Itabirinha,31,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3131307,Ipatinga,31,MG,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,B,A,B,3,C,A,B,C,A,A,C,A,A,A,A,A,A,C,A,A,B,A,B,A,A,,,,,,,,5,5,3,5,5,5,5,,A,A,A,A,C,A,A,A,A
2466,3654169717a5fac4e09fd58ecb8cdf91bd4ea15f,2016,2918001,Jequié,29,BA,17,F,0,0,1,2919801,Macaúbas,29,BA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2918001,Jequié,29,BA,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,3,C,A,B,C,A,B,B,A,A,A,B,A,A,C,A,A,B,B,A,A,A,,,,,,,,4,4,3,5,5,2,5,,B,D,A,B,D,A,A,A,A
2467,f73d53a90680dfeab782165f6a2ba5f288922a72,2016,3550308,São Paulo,35,SP,22,F,0,3,1,3550308,São Paulo,35,SP,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3550308,São Paulo,35,SP,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,D,B,B,B,4,D,A,B,C,A,A,B,B,B,A,B,A,A,C,B,A,D,B,B,B,C,F,A,5,5,5,5,5,5,5,5,5,3,1,5,5,A,A,B,A,A,A,A,A,A
2468,2b1759da8b176dbf360df9eb325899f52abfc9b7,2016,2927408,Salvador,29,BA,35,M,1,2,1,2927408,Salvador,29,BA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA BAHIA,29,BA,2927408,Salvador,29,BA,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,D,D,C,B,3,D,A,B,C,B,B,B,A,B,A,B,A,A,B,B,A,B,B,B,B,C,A,D,5,0,5,3,0,5,5,5,5,5,5,5,5,A,A,B,A,D,A,A,C,C
2469,969f9ace86afc170cac83c0964e324b4658bbe1d,2016,3549953,São Lourenço da Serra,35,SP,17,F,0,0,1,3508603,Cachoeira Paulista,35,SP,2,0,2,1,0,35010017,3549953,São Lourenço da Serra,35,SP,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3526209,Juquitiba,35,SP,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,409.9,515.7,506.8,442.4,CAAAEBABBEDCBCCCCACDACBCABEEAEBCABCEDDDACDECB,AABBEBBDACECADEEBCBDAAAACDAADEECADEDAEEBCACEB,AABCA99999DBCBACCACAADDEAEEEDEECABCAABEAEADBEBCADA,DAADBCDAEDCDBDABEDBCCCECAEECEAABBCCBBEECCECEE,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,120,80,100,60,480,B,E,D,A,4,D,A,B,C,A,A,B,A,B,A,A,B,A,C,B,B,E,A,A,B,A,,,,,,,,5,2,3,5,3,1,4,,A,A,A,A,B,A,A,A,A
2470,1bafa7241c7e07865620ba1249b0e800875f421a,2016,3205309,Vitória,32,ES,21,F,0,3,1,3205309,Vitória,32,ES,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3205309,Vitória,32,ES,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,E,C,C,C,4,C,A,C,D,C,A,B,A,B,B,B,A,A,B,A,B,E,A,B,B,B,C,E,5,0,2,5,5,5,5,5,5,5,5,5,,C,A,B,A,A,E,A,B,A
2471,570fbaa006e9bf77e4c1b84e946f2a29dbbb048f,2016,3302403,Macaé,33,RJ,18,F,0,1,1,1100304,Vilhena,11,RO,2,0,2,3,0,33015309,3302403,Macaé,33,RJ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3302403,Macaé,33,RJ,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,409.4,534.6,516.5,512.1,EDACDAADBABAEDCBBACABBECCEDAEDDAAABBCDEAECBEA,ACBADEDCDBDBCACEAABDAEAACBECEAECACABADBBADDCA,EDA*A99999ABABCDABBABDDCDEAEDEDEDBDACAAECDDCECCBAE,AABABEAABECABEAACEBBBDDAAAACCACADCABBACACAEBD,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,160,120,120,140,80,620,D,C,C,B,6,D,A,B,C,A,B,B,A,A,A,A,A,A,C,B,B,D,A,B,B,A,,,,,,,,5,5,5,5,5,5,5,,A,B,B,A,B,A,B,B,A
2472,215cc3a42e72aee9bdb4f33982ffa96751bf9d07,2016,2310100,Palmácia,23,CE,21,M,0,3,1,2310100,Palmácia,23,CE,2,0,2,3,0,23056177,2310100,Palmácia,23,CE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO CEARÁ,23,CE,2307700,Maranguape,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,H,H,B,B,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,,,,,,,,5,5,5,5,5,5,5,,A,B,A,A,C,A,A,A,A
2473,c8a12cffa3c522fc365eeddb6bc90b0557831739,2016,5107800,Santo Antônio do Leverger,51,MT,18,M,0,2,1,5103403,Cuiabá,51,MT,2,0,2,1,0,51042215,5107800,Santo Antônio do Leverger,51,MT,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5107800,Santo Antônio do Leverger,51,MT,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,399.8,494.7,403.8,431.1,AAAADBCAADACBADBEBAAABBCDECEACDAEDBAAEAAABBED,DEBBACAACDCEDBABEDCDDACACDDCBEBAEADBAABADACCA,99999BCADAADDBACEBADBCBBDDEBBEDEBBCABADCDB*DEDCAAD,DDDCDCAECBEDBBABADBEDAACAADDBDBACCBBBDEECDECE,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,80,100,100,40,440,B,D,F,F,4,B,A,B,C,A,B,B,B,B,B,A,A,A,B,A,A,B,A,A,A,A,,,,,,,,5,5,2,5,5,5,5,,A,A,A,A,B,A,A,A,A
2474,10a6174233a6b8aca78021b25f49bc6ec012a16f,2016,5204300,Caçu,52,GO,17,F,0,1,1,5219308,Santa Helena de Goiás,52,GO,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5218805,Rio Verde,52,GO,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,402.5,518.4,506.9,399.7,BECABCBCEBDDBDADCCCACCCCDCDDDCBBBECDDADADDBDC,DCEABDAAEBBBADEDCCECDCDCBDCCCBCAEAAAEBEBAEAAB,99999CBBBABEBBEEBCAABEEBADABEEBBDACEBCDEBDECBCBEDB,CECCCCBCEBDBACCCDCDBDBDDBDAECBEBCCBAACDDAACDA,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,100,120,80,120,100,520,E,E,D,D,2,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A,C,B,B,5,0,4,4,5,5,5,4,4,4,5,3,3,A,A,A,B,C,A,A,A,A
